Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0893e+01	 1.0000e-05	 5.4223e+04	 1.0877e+01	 5.3133e+04	
 2.0000e+00	 1.0880e+01	 1.0000e-05	 5.3544e+04	 1.0864e+01	 5.2434e+04	
 3.0000e+00	 1.0863e+01	 1.0000e-05	 5.2630e+04	 1.0851e+01	 5.1739e+04	
 4.0000e+00	 1.0850e+01	 1.0000e-05	 5.1913e+04	 1.0838e+01	 5.1043e+04	
 5.0000e+00	 1.0845e+01	 1.0000e-05	 5.1647e+04	 1.0824e+01	 5.0349e+04	
 6.0000e+00	 1.0822e+01	 1.0000e-05	 5.0476e+04	 1.0810e+01	 4.9658e+04	
 7.0000e+00	 1.0812e+01	 1.0000e-05	 5.0013e+04	 1.0796e+01	 4.8954e+04	
 8.0000e+00	 1.0805e+01	 1.0000e-05	 4.9611e+04	 1.0781e+01	 4.8240e+04	
 9.0000e+00	 1.0782e+01	 1.0000e-05	 4.8440e+04	 1.0766e+01	 4.7517e+04	
 1.0000e+01	 1.0778e+01	 1.0000e-05	 4.8363e+04	 1.0751e+01	 4.6775e+04	
 1.1000e+01	 1.0750e+01	 1.0000e-05	 4.6957e+04	 1.0734e+01	 4.6006e+04	
 1.2000e+01	 1.0733e+01	 1.0000e-05	 4.6156e+04	 1.0717e+01	 4.5220e+04	
 1.3000e+01	 1.0718e+01	 1.0000e-05	 4.5466e+04	 1.0699e+01	 4.4403e+04	
 1.4000e+01	 1.0705e+01	 1.0000e-05	 4.4896e+04	 1.0680e+01	 4.3561e+04	
 1.5000e+01	 1.0685e+01	 1.0000e-05	 4.3978e+04	 1.0659e+01	 4.2678e+04	
 1.6000e+01	 1.0658e+01	 1.0000e-05	 4.2795e+04	 1.0637e+01	 4.1747e+04	
 1.7000e+01	 1.0641e+01	 1.0000e-05	 4.2065e+04	 1.0613e+01	 4.0764e+04	
 1.8000e+01	 1.0622e+01	 1.0000e-05	 4.1268e+04	 1.0587e+01	 3.9704e+04	
 1.9000e+01	 1.0598e+01	 1.0000e-05	 4.0315e+04	 1.0558e+01	 3.8575e+04	
 2.0000e+01	 1.0574e+01	 1.0000e-05	 3.9401e+04	 1.0526e+01	 3.7364e+04	
 2.1000e+01	 1.0540e+01	 1.0000e-05	 3.8093e+04	 1.0490e+01	 3.6054e+04	
 2.2000e+01	 1.0511e+01	 1.0000e-05	 3.7000e+04	 1.0449e+01	 3.4616e+04	
 2.3000e+01	 1.0478e+01	 1.0000e-05	 3.5803e+04	 1.0402e+01	 3.3034e+04	
 2.4000e+01	 1.0426e+01	 1.0000e-05	 3.4017e+04	 1.0346e+01	 3.1267e+04	
 2.5000e+01	 1.0376e+01	 1.0000e-05	 3.2310e+04	 1.0279e+01	 2.9258e+04	
 2.6000e+01	 1.0317e+01	 1.0000e-05	 3.0523e+04	 1.0198e+01	 2.7000e+04	
 2.7000e+01	 1.0241e+01	 1.0000e-05	 2.8299e+04	 1.0096e+01	 2.4394e+04	
 2.8000e+01	 1.0142e+01	 1.0000e-05	 2.5673e+04	 9.9634e+00	 2.1401e+04	
 2.9000e+01	 1.0005e+01	 1.0000e-05	 2.2436e+04	 9.7884e+00	 1.7997e+04	
 3.0000e+01	 9.8391e+00	 1.0000e-05	 1.9080e+04	 9.5560e+00	 1.4296e+04	
 3.1000e+01	 9.5964e+00	 1.0000e-05	 1.5060e+04	 9.2549e+00	 1.0606e+04	
 3.2000e+01	 9.2442e+00	 1.0000e-05	 1.0666e+04	 8.8882e+00	 7.3738e+03	
 3.3000e+01	 8.7717e+00	 1.0000e-05	 6.7252e+03	 8.4769e+00	 4.9089e+03	
 3.4000e+01	 8.2592e+00	 1.0000e-05	 4.0559e+03	 8.0595e+00	 3.2515e+03	
 3.5000e+01	 7.7776e+00	 1.0000e-05	 2.5179e+03	 7.6776e+00	 2.2331e+03	
 3.6000e+01	 7.3140e+00	 1.0000e-05	 1.5645e+03	 7.3542e+00	 1.6259e+03	
 3.7000e+01	 6.9168e+00	 1.0000e-05	 1.0563e+03	 7.1014e+00	 1.2696e+03	
