Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0890e+01	 1.0000e-05	 5.4041e+04	 1.0887e+01	 5.3635e+04	
 2.0000e+00	 1.0879e+01	 1.0000e-05	 5.3454e+04	 1.0877e+01	 5.3087e+04	
 3.0000e+00	 1.0874e+01	 1.0000e-05	 5.3143e+04	 1.0866e+01	 5.2529e+04	
 4.0000e+00	 1.0863e+01	 1.0000e-05	 5.2607e+04	 1.0855e+01	 5.1965e+04	
 5.0000e+00	 1.0851e+01	 1.0000e-05	 5.1920e+04	 1.0844e+01	 5.1383e+04	
 6.0000e+00	 1.0837e+01	 1.0000e-05	 5.1243e+04	 1.0832e+01	 5.0780e+04	
 7.0000e+00	 1.0827e+01	 1.0000e-05	 5.0738e+04	 1.0820e+01	 5.0142e+04	
 8.0000e+00	 1.0810e+01	 1.0000e-05	 4.9901e+04	 1.0806e+01	 4.9464e+04	
 9.0000e+00	 1.0798e+01	 1.0000e-05	 4.9262e+04	 1.0792e+01	 4.8736e+04	
 1.0000e+01	 1.0778e+01	 1.0000e-05	 4.8294e+04	 1.0775e+01	 4.7922e+04	
 1.1000e+01	 1.0763e+01	 1.0000e-05	 4.7583e+04	 1.0755e+01	 4.7001e+04	
 1.2000e+01	 1.0741e+01	 1.0000e-05	 4.6549e+04	 1.0733e+01	 4.5947e+04	
 1.3000e+01	 1.0721e+01	 1.0000e-05	 4.5631e+04	 1.0705e+01	 4.4685e+04	
 1.4000e+01	 1.0688e+01	 1.0000e-05	 4.4118e+04	 1.0670e+01	 4.3140e+04	
 1.5000e+01	 1.0649e+01	 1.0000e-05	 4.2498e+04	 1.0622e+01	 4.1138e+04	
 1.6000e+01	 1.0605e+01	 1.0000e-05	 4.0640e+04	 1.0555e+01	 3.8484e+04	
 1.7000e+01	 1.0543e+01	 1.0000e-05	 3.8209e+04	 1.0454e+01	 3.4784e+04	
 1.8000e+01	 1.0439e+01	 1.0000e-05	 3.4528e+04	 1.0292e+01	 2.9574e+04	
