Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0879e+01	 1.0000e-05	 5.3459e+04	 1.0871e+01	 5.2788e+04	
 2.0000e+00	 1.0871e+01	 1.0000e-05	 5.3031e+04	 1.0857e+01	 5.2047e+04	
 3.0000e+00	 1.0857e+01	 1.0000e-05	 5.2332e+04	 1.0843e+01	 5.1311e+04	
 4.0000e+00	 1.0846e+01	 1.0000e-05	 5.1692e+04	 1.0829e+01	 5.0572e+04	
 5.0000e+00	 1.0825e+01	 1.0000e-05	 5.0662e+04	 1.0814e+01	 4.9824e+04	
 6.0000e+00	 1.0812e+01	 1.0000e-05	 4.9969e+04	 1.0799e+01	 4.9069e+04	
 7.0000e+00	 1.0805e+01	 1.0000e-05	 4.9637e+04	 1.0783e+01	 4.8301e+04	
 8.0000e+00	 1.0788e+01	 1.0000e-05	 4.8827e+04	 1.0767e+01	 4.7521e+04	
 9.0000e+00	 1.0773e+01	 1.0000e-05	 4.8051e+04	 1.0749e+01	 4.6705e+04	
 1.0000e+01	 1.0746e+01	 1.0000e-05	 4.6789e+04	 1.0731e+01	 4.5860e+04	
 1.1000e+01	 1.0742e+01	 1.0000e-05	 4.6578e+04	 1.0712e+01	 4.4983e+04	
 1.2000e+01	 1.0717e+01	 1.0000e-05	 4.5430e+04	 1.0691e+01	 4.4068e+04	
 1.3000e+01	 1.0694e+01	 1.0000e-05	 4.4447e+04	 1.0669e+01	 4.3097e+04	
 1.4000e+01	 1.0679e+01	 1.0000e-05	 4.3792e+04	 1.0645e+01	 4.2069e+04	
 1.5000e+01	 1.0660e+01	 1.0000e-05	 4.2984e+04	 1.0619e+01	 4.0972e+04	
 1.6000e+01	 1.0629e+01	 1.0000e-05	 4.1687e+04	 1.0589e+01	 3.9769e+04	
 1.7000e+01	 1.0606e+01	 1.0000e-05	 4.0728e+04	 1.0555e+01	 3.8472e+04	
 1.8000e+01	 1.0576e+01	 1.0000e-05	 3.9476e+04	 1.0517e+01	 3.7037e+04	
 1.9000e+01	 1.0539e+01	 1.0000e-05	 3.8082e+04	 1.0474e+01	 3.5459e+04	
 2.0000e+01	 1.0501e+01	 1.0000e-05	 3.6641e+04	 1.0422e+01	 3.3697e+04	
 2.1000e+01	 1.0452e+01	 1.0000e-05	 3.4920e+04	 1.0361e+01	 3.1682e+04	
 2.2000e+01	 1.0397e+01	 1.0000e-05	 3.3040e+04	 1.0284e+01	 2.9357e+04	
 2.3000e+01	 1.0320e+01	 1.0000e-05	 3.0654e+04	 1.0186e+01	 2.6638e+04	
 2.4000e+01	 1.0240e+01	 1.0000e-05	 2.8353e+04	 1.0059e+01	 2.3482e+04	
 2.5000e+01	 1.0124e+01	 1.0000e-05	 2.5276e+04	 9.8887e+00	 1.9814e+04	
 2.6000e+01	 9.9421e+00	 1.0000e-05	 2.1106e+04	 9.6550e+00	 1.5701e+04	
