Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0883e+01	 1.0000e-05	 5.3682e+04	 1.0879e+01	 5.3182e+04	
 2.0000e+00	 1.0880e+01	 1.0000e-05	 5.3451e+04	 1.0865e+01	 5.2461e+04	
 3.0000e+00	 1.0859e+01	 1.0000e-05	 5.2410e+04	 1.0851e+01	 5.1746e+04	
 4.0000e+00	 1.0849e+01	 1.0000e-05	 5.1934e+04	 1.0838e+01	 5.1030e+04	
 5.0000e+00	 1.0834e+01	 1.0000e-05	 5.1115e+04	 1.0824e+01	 5.0321e+04	
 6.0000e+00	 1.0821e+01	 1.0000e-05	 5.0429e+04	 1.0810e+01	 4.9611e+04	
 7.0000e+00	 1.0808e+01	 1.0000e-05	 4.9775e+04	 1.0795e+01	 4.8894e+04	
 8.0000e+00	 1.0800e+01	 1.0000e-05	 4.9350e+04	 1.0780e+01	 4.8165e+04	
 9.0000e+00	 1.0779e+01	 1.0000e-05	 4.8318e+04	 1.0765e+01	 4.7427e+04	
 1.0000e+01	 1.0769e+01	 1.0000e-05	 4.7916e+04	 1.0749e+01	 4.6670e+04	
 1.1000e+01	 1.0751e+01	 1.0000e-05	 4.7036e+04	 1.0732e+01	 4.5880e+04	
 1.2000e+01	 1.0731e+01	 1.0000e-05	 4.6067e+04	 1.0714e+01	 4.5071e+04	
 1.3000e+01	 1.0720e+01	 1.0000e-05	 4.5611e+04	 1.0695e+01	 4.4229e+04	
 1.4000e+01	 1.0702e+01	 1.0000e-05	 4.4720e+04	 1.0675e+01	 4.3345e+04	
 1.5000e+01	 1.0679e+01	 1.0000e-05	 4.3729e+04	 1.0653e+01	 4.2409e+04	
 1.6000e+01	 1.0659e+01	 1.0000e-05	 4.2892e+04	 1.0629e+01	 4.1412e+04	
 1.7000e+01	 1.0633e+01	 1.0000e-05	 4.1779e+04	 1.0604e+01	 4.0353e+04	
 1.8000e+01	 1.0614e+01	 1.0000e-05	 4.1003e+04	 1.0575e+01	 3.9205e+04	
