Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0881e+01	 1.0000e-05	 5.3532e+04	 1.0879e+01	 5.3195e+04	
 2.0000e+00	 1.0868e+01	 1.0000e-05	 5.2829e+04	 1.0869e+01	 5.2692e+04	
 3.0000e+00	 1.0859e+01	 1.0000e-05	 5.2373e+04	 1.0860e+01	 5.2190e+04	
 4.0000e+00	 1.0845e+01	 1.0000e-05	 5.1672e+04	 1.0850e+01	 5.1676e+04	
 5.0000e+00	 1.0840e+01	 1.0000e-05	 5.1390e+04	 1.0840e+01	 5.1161e+04	
 6.0000e+00	 1.0829e+01	 1.0000e-05	 5.0857e+04	 1.0830e+01	 5.0626e+04	
 7.0000e+00	 1.0816e+01	 1.0000e-05	 5.0149e+04	 1.0818e+01	 5.0065e+04	
 8.0000e+00	 1.0807e+01	 1.0000e-05	 4.9697e+04	 1.0807e+01	 4.9474e+04	
 9.0000e+00	 1.0793e+01	 1.0000e-05	 4.9007e+04	 1.0794e+01	 4.8854e+04	
 1.0000e+01	 1.0776e+01	 1.0000e-05	 4.8188e+04	 1.0780e+01	 4.8185e+04	
 1.1000e+01	 1.0764e+01	 1.0000e-05	 4.7595e+04	 1.0765e+01	 4.7448e+04	
 1.2000e+01	 1.0749e+01	 1.0000e-05	 4.6895e+04	 1.0748e+01	 4.6635e+04	
 1.3000e+01	 1.0732e+01	 1.0000e-05	 4.6142e+04	 1.0728e+01	 4.5719e+04	
 1.4000e+01	 1.0710e+01	 1.0000e-05	 4.5157e+04	 1.0705e+01	 4.4669e+04	
 1.5000e+01	 1.0687e+01	 1.0000e-05	 4.4077e+04	 1.0676e+01	 4.3426e+04	
 1.6000e+01	 1.0660e+01	 1.0000e-05	 4.2901e+04	 1.0641e+01	 4.1911e+04	
 1.7000e+01	 1.0621e+01	 1.0000e-05	 4.1302e+04	 1.0594e+01	 3.9989e+04	
 1.8000e+01	 1.0567e+01	 1.0000e-05	 3.9159e+04	 1.0527e+01	 3.7418e+04	
 1.9000e+01	 1.0504e+01	 1.0000e-05	 3.6778e+04	 1.0428e+01	 3.3879e+04	
 2.0000e+01	 1.0405e+01	 1.0000e-05	 3.3373e+04	 1.0275e+01	 2.9086e+04	
 2.1000e+01	 1.0230e+01	 1.0000e-05	 2.8106e+04	 1.0043e+01	 2.3083e+04	
 2.2000e+01	 9.9466e+00	 1.0000e-05	 2.1270e+04	 9.7238e+00	 1.6779e+04	
 2.3000e+01	 9.5673e+00	 1.0000e-05	 1.4635e+04	 9.3410e+00	 1.1458e+04	
 2.4000e+01	 9.1196e+00	 1.0000e-05	 9.3935e+03	 8.9233e+00	 7.5614e+03	
 2.5000e+01	 8.6453e+00	 1.0000e-05	 5.8613e+03	 8.4951e+00	 4.9410e+03	
 2.6000e+01	 8.1466e+00	 1.0000e-05	 3.5625e+03	 8.0798e+00	 3.2724e+03	
 2.7000e+01	 7.7032e+00	 1.0000e-05	 2.2895e+03	 7.7033e+00	 2.2537e+03	
 2.8000e+01	 7.2759e+00	 1.0000e-05	 1.4854e+03	 7.3818e+00	 1.6400e+03	
 2.9000e+01	 6.8984e+00	 1.0000e-05	 1.0168e+03	 7.1235e+00	 1.2712e+03	
 3.0000e+01	 6.6157e+00	 1.0000e-05	 7.6983e+02	 6.9242e+00	 1.0452e+03	
 3.1000e+01	 6.3815e+00	 1.0000e-05	 6.0691e+02	 6.7754e+00	 9.0359e+02	
 3.2000e+01	 6.2065e+00	 1.0000e-05	 5.0559e+02	 6.6648e+00	 8.1151e+02	
 3.3000e+01	 6.0484e+00	 1.0000e-05	 4.3359e+02	 6.5822e+00	 7.4928e+02	
 3.4000e+01	 5.9613e+00	 1.0000e-05	 3.9604e+02	 6.5194e+00	 7.0554e+02	
 3.5000e+01	 5.8324e+00	 1.0000e-05	 3.4826e+02	 6.4706e+00	 6.7364e+02	
 3.6000e+01	 5.7944e+00	 1.0000e-05	 3.3544e+02	 6.4326e+00	 6.5000e+02	
 3.7000e+01	 5.7005e+00	 1.0000e-05	 3.0515e+02	 6.4022e+00	 6.3191e+02	
 3.8000e+01	 5.6418e+00	 1.0000e-05	 2.8681e+02	 6.3775e+00	 6.1777e+02	
 3.9000e+01	 5.6126e+00	 1.0000e-05	 2.7905e+02	 6.3572e+00	 6.0658e+02	
 4.0000e+01	 5.5633e+00	 1.0000e-05	 2.6584e+02	 6.3408e+00	 5.9779e+02	
 4.1000e+01	 5.5360e+00	 1.0000e-05	 2.5890e+02	 6.3267e+00	 5.9054e+02	
 4.2000e+01	 5.4968e+00	 1.0000e-05	 2.4860e+02	 6.3147e+00	 5.8452e+02	
 4.3000e+01	 5.4533e+00	 1.0000e-05	 2.3827e+02	 6.3049e+00	 5.7977e+02	
