Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 1.0877e+01	 1.0000e-05	 5.3313e+04	 1.0876e+01	 5.3047e+04	
 2.0000e+00	 1.0867e+01	 1.0000e-05	 5.2820e+04	 1.0867e+01	 5.2559e+04	
 3.0000e+00	 1.0859e+01	 1.0000e-05	 5.2395e+04	 1.0857e+01	 5.2057e+04	
 4.0000e+00	 1.0846e+01	 1.0000e-05	 5.1672e+04	 1.0848e+01	 5.1549e+04	
 5.0000e+00	 1.0840e+01	 1.0000e-05	 5.1356e+04	 1.0837e+01	 5.1024e+04	
 6.0000e+00	 1.0825e+01	 1.0000e-05	 5.0627e+04	 1.0827e+01	 5.0472e+04	
 7.0000e+00	 1.0817e+01	 1.0000e-05	 5.0214e+04	 1.0815e+01	 4.9898e+04	
 8.0000e+00	 1.0797e+01	 1.0000e-05	 4.9266e+04	 1.0803e+01	 4.9281e+04	
 9.0000e+00	 1.0785e+01	 1.0000e-05	 4.8638e+04	 1.0789e+01	 4.8613e+04	
 1.0000e+01	 1.0773e+01	 1.0000e-05	 4.8092e+04	 1.0774e+01	 4.7882e+04	
 1.1000e+01	 1.0760e+01	 1.0000e-05	 4.7441e+04	 1.0757e+01	 4.7063e+04	
 1.2000e+01	 1.0737e+01	 1.0000e-05	 4.6395e+04	 1.0737e+01	 4.6118e+04	
 1.3000e+01	 1.0721e+01	 1.0000e-05	 4.5624e+04	 1.0712e+01	 4.5003e+04	
 1.4000e+01	 1.0700e+01	 1.0000e-05	 4.4676e+04	 1.0682e+01	 4.3656e+04	
 1.5000e+01	 1.0660e+01	 1.0000e-05	 4.2971e+04	 1.0641e+01	 4.1921e+04	
 1.6000e+01	 1.0630e+01	 1.0000e-05	 4.1708e+04	 1.0584e+01	 3.9585e+04	
 1.7000e+01	 1.0565e+01	 1.0000e-05	 3.9090e+04	 1.0498e+01	 3.6335e+04	
 1.8000e+01	 1.0479e+01	 1.0000e-05	 3.5887e+04	 1.0357e+01	 3.1569e+04	
 1.9000e+01	 1.0323e+01	 1.0000e-05	 3.0769e+04	 1.0124e+01	 2.5019e+04	
 2.0000e+01	 1.0060e+01	 1.0000e-05	 2.3863e+04	 9.7889e+00	 1.7899e+04	
 2.1000e+01	 9.6384e+00	 1.0000e-05	 1.5742e+04	 9.3772e+00	 1.1875e+04	
 2.2000e+01	 9.1483e+00	 1.0000e-05	 9.6746e+03	 8.9262e+00	 7.5830e+03	
 2.3000e+01	 8.6136e+00	 1.0000e-05	 5.6834e+03	 8.4662e+00	 4.8034e+03	
 2.4000e+01	 8.0869e+00	 1.0000e-05	 3.3516e+03	 8.0284e+00	 3.1134e+03	
 2.5000e+01	 7.6080e+00	 1.0000e-05	 2.0746e+03	 7.6388e+00	 2.1184e+03	
 2.6000e+01	 7.1896e+00	 1.0000e-05	 1.3569e+03	 7.3143e+00	 1.5382e+03	
 2.7000e+01	 6.8087e+00	 1.0000e-05	 9.2681e+02	 7.0568e+00	 1.1939e+03	
 2.8000e+01	 6.5354e+00	 1.0000e-05	 7.0695e+02	 6.8602e+00	 9.8453e+02	
 2.9000e+01	 6.3030e+00	 1.0000e-05	 5.5792e+02	 6.7123e+00	 8.5192e+02	
 3.0000e+01	 6.1258e+00	 1.0000e-05	 4.6538e+02	 6.6008e+00	 7.6431e+02	
 3.1000e+01	 5.9701e+00	 1.0000e-05	 3.9844e+02	 6.5165e+00	 7.0440e+02	
 3.2000e+01	 5.8624e+00	 1.0000e-05	 3.5632e+02	 6.4523e+00	 6.6216e+02	
 3.3000e+01	 5.7791e+00	 1.0000e-05	 3.2834e+02	 6.4033e+00	 6.3194e+02	
 3.4000e+01	 5.6972e+00	 1.0000e-05	 3.0331e+02	 6.3655e+00	 6.0975e+02	
 3.5000e+01	 5.6243e+00	 1.0000e-05	 2.8193e+02	 6.3360e+00	 5.9317e+02	
 3.6000e+01	 5.5694e+00	 1.0000e-05	 2.6745e+02	 6.3124e+00	 5.8045e+02	
 3.7000e+01	 5.5427e+00	 1.0000e-05	 2.5929e+02	 6.2939e+00	 5.7079e+02	
 3.8000e+01	 5.4960e+00	 1.0000e-05	 2.4789e+02	 6.2791e+00	 5.6329e+02	
 3.9000e+01	 5.4626e+00	 1.0000e-05	 2.3943e+02	 6.2672e+00	 5.5750e+02	
 4.0000e+01	 5.4467e+00	 1.0000e-05	 2.3559e+02	 6.2578e+00	 5.5315e+02	
 4.1000e+01	 5.4155e+00	 1.0000e-05	 2.2998e+02	 6.2504e+00	 5.4980e+02	
 4.2000e+01	 5.3957e+00	 1.0000e-05	 2.2376e+02	 6.2442e+00	 5.4715e+02	
 4.3000e+01	 5.3660e+00	 1.0000e-05	 2.1788e+02	 6.2392e+00	 5.4512e+02	
 4.4000e+01	 5.3372e+00	 1.0000e-05	 2.1104e+02	 6.2353e+00	 5.4371e+02	
 4.5000e+01	 5.3203e+00	 1.0000e-05	 2.0754e+02	 6.2323e+00	 5.4269e+02	
 4.6000e+01	 5.3122e+00	 1.0000e-05	 2.0566e+02	 6.2297e+00	 5.4187e+02	
 4.7000e+01	 5.3138e+00	 1.0000e-05	 2.0648e+02	 6.2277e+00	 5.4139e+02	
 4.8000e+01	 5.2962e+00	 1.0000e-05	 2.0220e+02	 6.2264e+00	 5.4132e+02	
 4.9000e+01	 5.2774e+00	 1.0000e-05	 1.9900e+02	 6.2257e+00	 5.4155e+02	
 5.0000e+01	 5.2574e+00	 1.0000e-05	 1.9545e+02	 6.2251e+00	 5.4181e+02	
 5.1000e+01	 5.2461e+00	 1.0000e-05	 1.9278e+02	 6.2247e+00	 5.4211e+02	
 5.2000e+01	 5.2312e+00	 1.0000e-05	 1.9030e+02	 6.2247e+00	 5.4259e+02	
 5.3000e+01	 5.2457e+00	 1.0000e-05	 1.9297e+02	 6.2250e+00	 5.4327e+02	
 5.4000e+01	 5.2296e+00	 1.0000e-05	 1.8939e+02	 6.2252e+00	 5.4388e+02	
