Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 5.0151e+00	 1.0000e-04	 6.4678e+02	 4.3656e+00	 8.5513e+01	
 2.0000e+00	 4.0152e+00	 1.0000e-04	 6.0188e+01	 3.8884e+00	 5.2085e+01	
 3.0000e+00	 3.6685e+00	 1.0000e-04	 4.2236e+01	 3.6625e+00	 4.1691e+01	
 4.0000e+00	 3.4640e+00	 1.0000e-04	 3.4251e+01	 3.5222e+00	 3.6376e+01	
 5.0000e+00	 3.3204e+00	 1.0000e-04	 2.9591e+01	 3.4233e+00	 3.3046e+01	
 6.0000e+00	 3.2092e+00	 1.0000e-04	 2.6401e+01	 3.3442e+00	 3.0496e+01	
 7.0000e+00	 3.1178e+00	 1.0000e-04	 2.4033e+01	 3.2881e+00	 2.8957e+01	
 8.0000e+00	 3.0415e+00	 1.0000e-04	 2.2213e+01	 3.2409e+00	 2.7683e+01	
 9.0000e+00	 2.9746e+00	 1.0000e-04	 2.0733e+01	 3.1948e+00	 2.6373e+01	
 1.0000e+01	 2.9161e+00	 1.0000e-04	 1.9522e+01	 3.1629e+00	 2.5585e+01	
 1.1000e+01	 2.8633e+00	 1.0000e-04	 1.8476e+01	 3.1342e+00	 2.4870e+01	
 1.2000e+01	 2.8153e+00	 1.0000e-04	 1.7577e+01	 3.1071e+00	 2.4242e+01	
 1.3000e+01	 2.7704e+00	 1.0000e-04	 1.6778e+01	 3.0908e+00	 2.3901e+01	
 1.4000e+01	 2.7310e+00	 1.0000e-04	 1.6105e+01	 3.0750e+00	 2.3634e+01	
 1.5000e+01	 2.6924e+00	 1.0000e-04	 1.5466e+01	 3.0588e+00	 2.3162e+01	
 1.6000e+01	 2.6566e+00	 1.0000e-04	 1.4898e+01	 3.0443e+00	 2.2829e+01	
 1.7000e+01	 2.6224e+00	 1.0000e-04	 1.4381e+01	 3.0349e+00	 2.2680e+01	
 1.8000e+01	 2.5904e+00	 1.0000e-04	 1.3906e+01	 3.0291e+00	 2.2573e+01	
 1.9000e+01	 2.5591e+00	 1.0000e-04	 1.3458e+01	 3.0235e+00	 2.2421e+01	
 2.0000e+01	 2.5296e+00	 1.0000e-04	 1.3052e+01	 3.0265e+00	 2.2726e+01	
 2.1000e+01	 2.5010e+00	 1.0000e-04	 1.2665e+01	 3.0231e+00	 2.2510e+01	
 2.2000e+01	 2.4737e+00	 1.0000e-04	 1.2312e+01	 3.0202e+00	 2.2510e+01	
 2.3000e+01	 2.4462e+00	 1.0000e-04	 1.1963e+01	 3.0138e+00	 2.2301e+01	
 2.4000e+01	 2.4208e+00	 1.0000e-04	 1.1654e+01	 3.0203e+00	 2.2580e+01	
 2.5000e+01	 2.3953e+00	 1.0000e-04	 1.1348e+01	 3.0163e+00	 2.2380e+01	
 2.6000e+01	 2.3723e+00	 1.0000e-04	 1.1080e+01	 3.0302e+00	 2.2928e+01	
 2.7000e+01	 2.3482e+00	 1.0000e-04	 1.0805e+01	 3.0194e+00	 2.2419e+01	
 2.8000e+01	 2.3248e+00	 1.0000e-04	 1.0547e+01	 3.0306e+00	 2.2826e+01	
 2.9000e+01	 2.3029e+00	 1.0000e-04	 1.0308e+01	 3.0272e+00	 2.2585e+01	
 3.0000e+01	 2.2809e+00	 1.0000e-04	 1.0075e+01	 3.0411e+00	 2.3105e+01	
 3.1000e+01	 2.2606e+00	 1.0000e-04	 9.8659e+00	 3.0379e+00	 2.3008e+01	
 3.2000e+01	 2.2390e+00	 1.0000e-04	 9.6475e+00	 3.0443e+00	 2.3101e+01	
 3.3000e+01	 2.2210e+00	 1.0000e-04	 9.4700e+00	 3.0556e+00	 2.3467e+01	
 3.4000e+01	 2.2005e+00	 1.0000e-04	 9.2707e+00	 3.0634e+00	 2.3688e+01	
 3.5000e+01	 2.1814e+00	 1.0000e-04	 9.0897e+00	 3.0686e+00	 2.3792e+01	
 3.6000e+01	 2.1637e+00	 1.0000e-04	 8.9254e+00	 3.0782e+00	 2.4015e+01	
 3.7000e+01	 2.1455e+00	 1.0000e-04	 8.7578e+00	 3.0834e+00	 2.4206e+01	
 3.8000e+01	 2.1277e+00	 1.0000e-04	 8.6000e+00	 3.0945e+00	 2.4610e+01	
 3.9000e+01	 2.1100e+00	 1.0000e-04	 8.4436e+00	 3.1035e+00	 2.4765e+01	
 4.0000e+01	 2.0932e+00	 1.0000e-04	 8.3015e+00	 3.1033e+00	 2.4797e+01	
 4.1000e+01	 2.0781e+00	 1.0000e-04	 8.1733e+00	 3.1154e+00	 2.5132e+01	
 4.2000e+01	 2.0628e+00	 1.0000e-04	 8.0441e+00	 3.1222e+00	 2.5419e+01	
 4.3000e+01	 2.0473e+00	 1.0000e-04	 7.9188e+00	 3.1331e+00	 2.5608e+01	
 4.4000e+01	 2.0299e+00	 1.0000e-04	 7.7773e+00	 3.1444e+00	 2.5973e+01	
 4.5000e+01	 2.0178e+00	 1.0000e-04	 7.6835e+00	 3.1519e+00	 2.6147e+01	
 4.6000e+01	 2.0024e+00	 1.0000e-04	 7.5608e+00	 3.1564e+00	 2.6319e+01	
 4.7000e+01	 1.9885e+00	 1.0000e-04	 7.4553e+00	 3.1681e+00	 2.6621e+01	
 4.8000e+01	 1.9772e+00	 1.0000e-04	 7.3681e+00	 3.1773e+00	 2.6949e+01	
 4.9000e+01	 1.9619e+00	 1.0000e-04	 7.2559e+00	 3.1993e+00	 2.7642e+01	
 5.0000e+01	 1.9483e+00	 1.0000e-04	 7.1542e+00	 3.1910e+00	 2.7312e+01	
