Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.0000e+00	 3.6013e+00	 1.0000e-02	 8.1200e+01	 3.5105e+00	 3.6370e+01	
 2.0000e+00	 3.1483e+00	 1.0000e-02	 1.0613e+02	 3.4690e+00	 3.5187e+01	
 3.0000e+00	 3.0162e+00	 1.0000e-02	 1.2772e+02	 3.5091e+00	 3.7335e+01	
 4.0000e+00	 2.9429e+00	 1.0000e-02	 1.4766e+02	 3.5241e+00	 3.8575e+01	
 5.0000e+00	 2.8988e+00	 1.0000e-02	 1.6669e+02	 3.5709e+00	 4.0893e+01	
 6.0000e+00	 2.8665e+00	 1.0000e-02	 1.8507e+02	 3.6035e+00	 4.3153e+01	
 7.0000e+00	 2.8448e+00	 1.0000e-02	 2.0302e+02	 3.6468e+00	 4.5648e+01	
 8.0000e+00	 2.8298e+00	 1.0000e-02	 2.2070e+02	 3.7157e+00	 5.0123e+01	
 9.0000e+00	 2.8182e+00	 1.0000e-02	 2.3817e+02	 3.7575e+00	 5.2335e+01	
 1.0000e+01	 2.8139e+00	 1.0000e-02	 2.5555e+02	 3.7755e+00	 5.3097e+01	
 1.1000e+01	 2.8013e+00	 1.0000e-02	 2.7270e+02	 3.8302e+00	 5.8915e+01	
 1.2000e+01	 2.7991e+00	 1.0000e-02	 2.8981e+02	 3.8542e+00	 5.9123e+01	
 1.3000e+01	 2.7890e+00	 1.0000e-02	 3.0673e+02	 3.9027e+00	 6.5193e+01	
 1.4000e+01	 2.7932e+00	 1.0000e-02	 3.2372e+02	 3.9261e+00	 6.9760e+01	
 1.5000e+01	 2.7914e+00	 1.0000e-02	 3.4068e+02	 3.9674e+00	 7.5764e+01	
 1.6000e+01	 2.7923e+00	 1.0000e-02	 3.5765e+02	 4.0004e+00	 7.7003e+01	
 1.7000e+01	 2.7905e+00	 1.0000e-02	 3.7460e+02	 4.0301e+00	 8.6879e+01	
 1.8000e+01	 2.7945e+00	 1.0000e-02	 3.9163e+02	 4.0767e+00	 9.0477e+01	
 1.9000e+01	 2.7967e+00	 1.0000e-02	 4.0867e+02	 4.1099e+00	 9.6420e+01	
 2.0000e+01	 2.7990e+00	 1.0000e-02	 4.2575e+02	 4.1355e+00	 1.0445e+02	
 2.1000e+01	 2.7925e+00	 1.0000e-02	 4.4271e+02	 4.1666e+00	 1.0435e+02	
 2.2000e+01	 2.7935e+00	 1.0000e-02	 4.5968e+02	 4.2039e+00	 1.1662e+02	
 2.3000e+01	 2.8057e+00	 1.0000e-02	 4.7687e+02	 4.2326e+00	 1.2040e+02	
 2.4000e+01	 2.8103e+00	 1.0000e-02	 4.9414e+02	 4.2538e+00	 1.2489e+02	
 2.5000e+01	 2.8096e+00	 1.0000e-02	 5.1139e+02	 4.2874e+00	 1.4046e+02	
 2.6000e+01	 2.8134e+00	 1.0000e-02	 5.2872e+02	 4.3026e+00	 1.3433e+02	
 2.7000e+01	 2.8153e+00	 1.0000e-02	 5.4607e+02	 4.3616e+00	 1.6440e+02	
 2.8000e+01	 2.8207e+00	 1.0000e-02	 5.6353e+02	 4.4255e+00	 1.6744e+02	
 2.9000e+01	 2.8341e+00	 1.0000e-02	 5.8122e+02	 4.4420e+00	 1.7765e+02	
 3.0000e+01	 2.8379e+00	 1.0000e-02	 5.9899e+02	 4.4429e+00	 1.8639e+02	
